params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,rebalance,objective,train_start,train_end,test_start,test_end,run_key
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,1.3253791908808468,195.69680000000133,2.5749578947368597,1.3253791908808468,0.8794713127797602,-130.7115999999987,0.09210526315789473,0.17105263157894737,76,13,0.5384615384615384,15.053600000000102,1.6831757965394536,4,9,0.17105263157894737,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,1.0797432750384115,268.6768000000013,3.5352210526315964,1.0797432750384115,1.6586563518913504,-319.71039999999937,0.2894736842105263,0.5394736842105263,76,41,0.5365853658536586,6.5530926829268585,1.2473655640348216,18,23,0.5394736842105263,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,0.9661778640294912,196.50360000000185,2.5855736842105506,0.9661778640294912,1.5221548877851063,-317.6151999999994,0.13157894736842105,0.3026315789473684,76,23,0.43478260869565216,8.543634782608773,1.2989659163799299,9,14,0.3026315789473684,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,0.867623234145516,122.13320000000098,1.6070157894736972,0.867623234145516,0.5185765859879921,-200.42359999999914,0.06578947368421052,0.11842105263157894,76,9,0.5555555555555556,13.570355555555665,1.4708993158586312,4,5,0.11842105263157894,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.8432863461458222,218.34799999999953,2.872999999999994,0.8432863461458222,1.359817621392479,-319.71039999999937,0.35526315789473684,0.6842105263157895,76,52,0.5192307692307693,4.198999999999991,1.1713694075453762,26,26,0.6842105263157895,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.7470304985219127,158.4520000000019,2.0848947368421302,0.7470304985219127,1.2413129375066556,-286.22079999999903,0.17105263157894737,0.40789473684210525,76,31,0.41935483870967744,5.1113548387097385,1.197640172449321,14,17,0.40789473684210525,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.09833285134211671,5.139999999999972,0.06763157894736806,0.09833285134211671,0.11154994192870696,-66.08239999999951,0.02631578947368421,0.06578947368421052,76,5,0.4,1.0279999999999945,1.0548873208153107,2,3,0.06578947368421052,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-0.5831088740223728,-30.85999999999997,-0.406052631578947,-0.5831088740223728,-0.2055825448382127,-76.7775999999995,0.039473684210526314,0.06578947368421052,76,5,0.6,-6.171999999999994,0.7174344587120952,3,2,0.06578947368421052,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-1.1822689791323062,-167.866800000001,-2.2087736842105397,-1.1822689791323062,-0.6446216387455154,-347.44320000000016,0.05263157894736842,0.11842105263157894,76,9,0.4444444444444444,-18.651866666666777,0.5870488249596765,5,4,0.11842105263157894,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-1.4816562777349884,-315.54800000000193,-4.151947368421078,-1.4816562777349884,-1.346413252296576,-543.5272000000003,0.23684210526315788,0.40789473684210525,76,31,0.5806451612903226,-10.178967741935546,0.6923968960110657,17,14,0.40789473684210525,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-1.5325357745726589,-313.4964000000018,-4.124952631578971,-1.5325357745726589,-1.3573365626156602,-573.8812000000012,0.17105263157894737,0.3026315789473684,76,23,0.5652173913043478,-13.630278260869645,0.6532958615768636,14,9,0.3026315789473684,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-1.7541060160776027,-262.3032000000014,-3.451357894736861,-1.7541060160776027,-1.1287648661517011,-387.5916000000001,0.07894736842105263,0.17105263157894737,76,13,0.46153846153846156,-20.17716923076934,0.4934780543306187,9,4,0.17105263157894737,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-1.8491437535648334,-479.6519999999995,-6.311210526315783,-1.8491437535648334,-2.3600637774975857,-741.8427999999992,0.3157894736842105,0.6842105263157895,76,52,0.46153846153846156,-9.224076923076915,0.7059051474018221,26,26,0.6842105263157895,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-1.9035383219794697,-475.3232000000013,-6.254252631578964,-1.9035383219794697,-2.353399255007212,-682.5252000000003,0.25,0.5394736842105263,76,41,0.4634146341463415,-11.593248780487837,0.6755850377539689,23,18,0.5394736842105263,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-2.53723946935431,-749.5479999999933,-9.862473684210437,-2.53723946935431,-3.9209367444420153,-1036.8223999999955,0.34210526315789475,0.8157894736842105,76,62,0.41935483870967744,-12.089483870967634,0.6515618605209885,33,29,0.8157894736842105,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-2.5998140479273073,-767.9959999999938,-10.105210526315709,-2.5998140479273073,-4.01514089889172,-1055.2703999999958,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-12.190412698412597,0.646021696401923,34,29,0.8289473684210527,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,60.94639999999966,0.8019263157894693,2.543569575725568,0.0,0.0,0.02631578947368421,0.02631578947368421,76,2,1.0,30.47319999999983,inf,1,1,0.02631578947368421,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-71.05359999999965,-0.9349157894736796,-2.5544914732081225,-1.7283273565687975,-71.05359999999965,0.0,0.02631578947368421,76,2,0.0,-35.526799999999824,0.0,1,1,0.02631578947368421,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,1.2838432095233208,333.39279999999826,4.44523733333331,1.2838432095233208,2.2431924278407633,-384.7644000000016,0.22666666666666666,0.49333333333333335,75,37,0.4594594594594595,9.010616216216171,1.351605248670638,19,18,0.49333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,1.0292908437483492,261.77679999999873,3.4903573333333164,1.0292908437483492,1.9341665193544668,-405.3928000000007,0.17333333333333334,0.37333333333333335,75,28,0.4642857142857143,9.349171428571381,1.3011508248214414,13,15,0.37333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.45387204490281197,145.47479999999618,1.939663999999949,0.45387204490281197,0.8282330198038049,-517.2836000000016,0.37333333333333335,0.7466666666666667,75,56,0.5,2.5977642857142196,1.0848214546011716,27,29,0.7466666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.31252626911276626,55.9120000000033,0.7454933333333774,0.31252626911276626,0.2181343984933046,-207.05759999999796,0.10666666666666667,0.21333333333333335,75,16,0.5,3.494500000000201,1.1207018634613115,6,10,0.21333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,0.26426901443609196,83.57359999999633,1.1143146666666177,0.26426901443609196,0.4903645474928809,-517.2836000000016,0.32,0.6533333333333333,75,49,0.4897959183673469,1.7055836734693142,1.0506273474036172,22,27,0.6533333333333333,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.1902559825471355,20.705600000002306,0.2760746666666974,0.1902559825471355,0.09924126308540115,-146.50439999999824,0.05333333333333334,0.10666666666666667,75,8,0.5,2.5882000000002883,1.0982723924516904,3,5,0.10666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,0.17369126408089852,60.02839999999638,0.8003786666666184,0.17369126408089852,0.2531083452216731,-504.77519999999953,0.44,0.84,75,63,0.5238095238095238,0.95283174603169,1.0289706035370247,30,33,0.84,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,0.1345066848755473,46.47639999999602,0.6196853333332802,0.1345066848755473,0.1959666540480884,-504.77519999999953,0.4266666666666667,0.8266666666666667,75,62,0.5161290322580645,0.7496193548386441,1.022430205673117,30,32,0.8266666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-0.1269910509946602,-16.624000000000812,-0.22165333333334417,-0.1269910509946602,-0.05310810937177745,-217.92079999999956,0.05333333333333334,0.10666666666666667,75,8,0.5,-2.078000000000099,0.940848530393402,4,4,0.10666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-0.18770691597688105,-24.62399999999922,-0.3283199999999896,-0.18770691597688105,-0.1124503302906409,-232.7031999999988,0.05333333333333334,0.10666666666666667,75,8,0.5,-3.0779999999999035,0.9137763198623997,4,4,0.10666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-0.5790875615987325,-63.2944000000023,-0.843925333333364,-0.5790875615987325,-0.2452137356461571,-220.16240000000045,0.05333333333333334,0.10666666666666667,75,8,0.5,-7.911800000000287,0.7494267580475458,5,3,0.10666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-0.780967425902703,-140.08800000000318,-1.8678400000000424,-0.780967425902703,-0.49631463323373426,-329.5352000000013,0.10666666666666667,0.21333333333333335,75,16,0.5,-8.755500000000204,0.7502282193187583,10,6,0.21333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-1.0573854670973066,-365.523599999996,-4.873647999999947,-1.0573854670973066,-2.0170497818506385,-785.9295999999954,0.37333333333333335,0.8266666666666667,75,62,0.45161290322580644,-5.895541935483807,0.8402685657121984,32,30,0.8266666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-1.0696571834693076,-338.4263999999964,-4.512351999999952,-1.0696571834693076,-1.3356511666518813,-558.5315999999998,0.3333333333333333,0.6533333333333333,75,49,0.5102040816326531,-6.9066612244897225,0.8178217574479479,27,22,0.6533333333333333,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-1.1105331889308014,-383.97159999999633,-5.119621333333284,-1.1105331889308014,-2.1011241498635047,-804.3775999999957,0.37333333333333335,0.84,75,63,0.4444444444444444,-6.094787301587243,0.8335487822239156,33,30,0.84,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-1.3551146067317188,-434.5251999999964,-5.793669333333285,-1.3551146067317188,-1.7261665653028233,-625.1363999999999,0.36,0.7466666666666667,75,56,0.48214285714285715,-7.759378571428505,0.7834824369345097,29,27,0.7466666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-1.5974102017671878,-408.2231999999987,-5.442975999999983,-1.5974102017671878,-1.2758271513462365,-408.2231999999988,0.2,0.37333333333333335,75,28,0.5357142857142857,-14.579399999999959,0.6595213018124585,15,13,0.37333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-2.0180568383196538,-526.6071999999982,-7.02142933333331,-2.0180568383196538,-1.7346046540379898,-516.0723999999985,0.25333333333333335,0.49333333333333335,75,37,0.5135135135135135,-14.232627027026982,0.6168000256142331,18,19,0.49333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,59.73599999999915,0.7964799999999886,2.548114839794225,0.0,0.0,0.02666666666666667,0.02666666666666667,75,2,1.0,29.867999999999576,inf,1,1,0.02666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,percent_to_dollar_monthly_sharpe_objective
